Entity Name,Branch Region,Branch,Division,Due Date,Top Level Customer ID,Top Level Customer Name,Customer ID,Customer,Billing Group ID,Billing Group,Invoice ID,Invoice #,Issue Date,Total,Outstanding,Delivery,Status
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60922,QLD5885,2025-11-28,1366.44,1366.44,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60909,QLD5872,2025-11-28,1962.87,1962.87,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60921,QLD5884,2025-11-28,1786.6,1786.6,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60919,QLD5882,2025-11-28,628.05,628.05,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60918,QLD5881,2025-11-28,1813.37,1813.37,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60917,QLD5880,2025-11-28,2410.75,2410.75,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60916,QLD5879,2025-11-28,3738.99,3738.99,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60915,QLD5878,2025-11-28,3223.25,3223.25,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60914,QLD5877,2025-11-28,1914.47,1914.47,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60913,QLD5876,2025-11-28,3946.99,3946.99,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60912,QLD5875,2025-11-28,3218.51,3218.51,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60911,QLD5874,2025-11-28,2127.64,2127.64,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,60920,QLD5883,2025-11-28,1957.1,1957.1,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,60885,QLD5848,2025-11-28,605.47,605.47,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,278,McNab,278,McNab,,,58902,QLD5538,2025-11-28,17765.59,17765.59,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,262,RETZ Civil,262,RETZ Civil,,,60883,QLD5846,2025-11-28,3177.08,3177.08,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60853,QLD5816,2025-11-28,2941.79,2941.79,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60852,QLD5815,2025-11-28,2791.0,2791.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60851,QLD5814,2025-11-28,2588.37,2588.37,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60850,QLD5813,2025-11-28,3863.5,3863.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60849,QLD5812,2025-11-28,3258.81,3258.81,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,60848,QLD5811,2025-11-28,1353.48,1353.48,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60847,QLD5810,2025-11-28,553.58,553.58,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,60846,QLD5809,2025-11-28,1360.08,1360.08,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,60843,QLD5806,2025-11-28,5123.8,5123.8,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,60842,QLD5805,2025-11-28,3025.23,3025.23,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,60841,QLD5804,2025-11-28,3696.0,3696.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,63163,QLD5803A,2025-11-28,5105.1,5105.1,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,60840,QLD5803,2025-11-28,3559.55,3559.55,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,60839,QLD5802,2025-11-28,3773.0,3773.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,60838,QLD5801,2025-11-28,3124.0,3124.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,60837,QLD5800,2025-11-28,3690.23,3690.23,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,60836,QLD5799,2025-11-28,3198.2,3198.2,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,262,RETZ Civil,262,RETZ Civil,,,60884,QLD5847,2025-11-28,1725.0,1725.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,278,McNab,278,McNab,,,58901,QLD5537,2025-11-28,1079.35,1079.35,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60854,QLD5817,2025-11-28,3636.34,3636.34,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60855,QLD5818,2025-11-28,2280.84,2280.84,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,60844,QLD5807,2025-11-28,6886.88,6886.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60857,QLD5820,2025-11-28,2011.57,2011.57,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60856,QLD5819,2025-11-28,2159.11,2159.11,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,262,RETZ Civil,262,RETZ Civil,,,60882,QLD5845,2025-11-28,3420.98,3420.98,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,262,RETZ Civil,262,RETZ Civil,,,60881,QLD5844,2025-11-28,2404.6,2404.6,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,223,OPEC,223,OPEC,,OPEC Accounts,60880,QLD5843,2025-11-28,3471.33,3471.33,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,60879,QLD5842,2025-11-28,2335.23,2335.23,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,60878,QLD5841,2025-11-28,1612.18,1612.18,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,60877,QLD5840,2025-11-28,490.9,490.9,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,165,Malcolm Civil,165,Malcolm Civil,,,60870,QLD5833,2025-11-28,3055.98,3055.98,Email/PDF,Viewed
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,165,Malcolm Civil,165,Malcolm Civil,,,60869,QLD5832,2025-11-28,3055.98,3055.98,Email/PDF,Viewed
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,193,Loughbawn Constructions,193,Loughbawn Constructions,,,60868,QLD5831,2025-11-28,4309.95,4309.95,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,60876,QLD5839,2025-11-28,2858.53,2858.53,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,60859,QLD5822,2025-11-28,728.92,728.92,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,193,Loughbawn Constructions,193,Loughbawn Constructions,,,60866,QLD5829,2025-11-28,1900.0,1900.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,243,Hall See Civil Pty Ltd,243,Hall See Civil Pty Ltd,,,60865,QLD5828,2025-11-28,2579.41,2579.41,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,243,Hall See Civil Pty Ltd,243,Hall See Civil Pty Ltd,,,60864,QLD5827,2025-11-28,2763.84,2763.84,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,243,Hall See Civil Pty Ltd,243,Hall See Civil Pty Ltd,,,60863,QLD5826,2025-11-28,1766.85,1766.85,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,299,Civil Lines Pty Ltd,299,Civil Lines Pty Ltd,,,60862,QLD5825,2025-11-28,3819.24,3819.24,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,241,FKG Group,241,FKG Group,,,60861,QLD5824,2025-11-28,1924.98,1924.98,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60860,QLD5823,2025-11-28,4861.85,4861.85,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,193,Loughbawn Constructions,193,Loughbawn Constructions,,,60867,QLD5830,2025-11-28,3584.9,3584.9,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,12.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,60858,QLD5821,2025-11-28,3808.89,3808.89,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,61386,QLD5968,2025-11-30,567.03,567.03,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,61387,QLD5969,2025-11-30,3068.13,3068.13,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,61388,QLD5970,2025-11-30,1381.92,1381.92,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61389,QLD5971,2025-11-30,492.03,492.03,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61393,QLD5975,2025-11-30,1658.0,1658.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61391,QLD5973,2025-11-30,284.48,284.48,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61392,QLD5974,2025-11-30,550.31,550.31,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,277,See Civil Pty Ltd,277,See Civil Pty Ltd,,,61385,QLD5967,2025-11-30,333.0,333.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61390,QLD5972,2025-11-30,492.03,492.03,Email/PDF,Viewed
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,262,RETZ Civil,262,RETZ Civil,,,61384,QLD5966,2025-11-30,1673.72,1673.72,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,243,Hall See Civil Pty Ltd,243,Hall See Civil Pty Ltd,,,61370,QLD5952,2025-11-30,266.7,266.7,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,262,RETZ Civil,262,RETZ Civil,,,61382,QLD5964,2025-11-30,1037.18,1037.18,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,223,OPEC,223,OPEC,,OPEC Accounts,61381,QLD5963,2025-11-30,1739.45,1739.45,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,61380,QLD5962,2025-11-30,1172.82,1172.82,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,61379,QLD5961,2025-11-30,1099.3,1099.3,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,167,OM Civil Pty Ltd,167,OM Civil Pty Ltd,,,61378,QLD5960,2025-11-30,1925.24,1925.24,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,165,Malcolm Civil,165,Malcolm Civil,,,61375,QLD5957,2025-11-30,2607.04,2607.04,Email/PDF,Viewed
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,193,Loughbawn Constructions,193,Loughbawn Constructions,,,61374,QLD5956,2025-11-30,4253.91,4253.91,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,193,Loughbawn Constructions,193,Loughbawn Constructions,,,61373,QLD5955,2025-11-30,2150.94,2150.94,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,243,Hall See Civil Pty Ltd,243,Hall See Civil Pty Ltd,,,61371,QLD5953,2025-11-30,1802.93,1802.93,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61394,QLD5976,2025-11-30,2204.4,2204.4,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,262,RETZ Civil,262,RETZ Civil,,,61383,QLD5965,2025-11-30,1518.41,1518.41,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61395,QLD5977,2025-11-30,1361.1,1361.1,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,253,Shamrock Civil Engineering Pty Ltd,253,Shamrock Civil Engineering Pty Ltd,,,61417,QLD5999,2025-11-30,1429.91,1429.91,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61397,QLD5979,2025-11-30,1496.46,1496.46,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,135,Yeti Services,135,Yeti Services,,,61418,QLD6000,2025-11-30,372.09,372.09,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,252,GRC Civil,252,GRC Civil,,,61369,QLD5951,2025-11-30,692.55,692.55,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61416,QLD5998,2025-11-30,923.04,923.04,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61415,QLD5997,2025-11-30,3203.89,3203.89,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61414,QLD5996,2025-11-30,3288.52,3288.52,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61413,QLD5995,2025-11-30,2719.71,2719.71,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61412,QLD5994,2025-11-30,923.04,923.04,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61411,QLD5993,2025-11-30,2100.35,2100.35,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61410,QLD5992,2025-11-30,709.21,709.21,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61409,QLD5991,2025-11-30,2438.0,2438.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61408,QLD5990,2025-11-30,1957.82,1957.82,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61407,QLD5989,2025-11-30,2653.3,2653.3,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61406,QLD5988,2025-11-30,2527.48,2527.48,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61405,QLD5987,2025-11-30,2860.78,2860.78,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61404,QLD5986,2025-11-30,2905.35,2905.35,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61403,QLD5985,2025-11-30,2349.11,2349.11,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61402,QLD5984,2025-11-30,2854.84,2854.84,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61401,QLD5983,2025-11-30,1644.9,1644.9,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61400,QLD5982,2025-11-30,2992.92,2992.92,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61399,QLD5981,2025-11-30,1070.23,1070.23,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61398,QLD5980,2025-11-30,821.82,821.82,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,216,Shadforth Civil Pty Ltd,216,Shadforth Civil Pty Ltd,,,61396,QLD5978,2025-11-30,974.15,974.15,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,252,GRC Civil,252,GRC Civil,,,61368,QLD5950,2025-11-30,584.86,584.86,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,243,Hall See Civil Pty Ltd,243,Hall See Civil Pty Ltd,,,61372,QLD5954,2025-11-30,2264.79,2264.79,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,241,FKG Group,241,FKG Group,,,61366,QLD5948,2025-11-30,614.8,614.8,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,61343,QLD5925,2025-11-30,1789.87,1789.87,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61342,QLD5924,2025-11-30,2764.69,2764.69,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61341,QLD5923,2025-11-30,2554.61,2554.61,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61340,QLD5922,2025-11-30,1294.16,1294.16,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61339,QLD5921,2025-11-30,1126.09,1126.09,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61338,QLD5920,2025-11-30,576.99,576.99,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,61337,QLD5919,2025-11-30,2312.1,2312.1,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,41,BMD Constructions Pty Ltd,41,BMD Constructions Pty Ltd,,,61336,QLD5918,2025-11-30,591.48,591.48,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61344,QLD5926,2025-11-30,3180.61,3180.61,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,61334,QLD5916,2025-11-30,7015.01,7015.01,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,61332,QLD5914,2025-11-30,4281.28,4281.28,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,61331,QLD5913,2025-11-30,4355.47,4355.47,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,61330,QLD5912,2025-11-30,308.0,308.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,61329,QLD5911,2025-11-30,2733.5,2733.5,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,61328,QLD5910,2025-11-30,3619.0,3619.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,61327,QLD5909,2025-11-30,3373.92,3373.92,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,258,Allstar Infrastructure Pty Ltd,258,Allstar Infrastructure Pty Ltd,,,61326,QLD5908,2025-11-30,3549.65,3549.65,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,247,Fulton Hogan Industries Pty Ltd (QLD),247,Fulton Hogan Industries Pty Ltd (QLD),,,61367,QLD5949,2025-11-30,2364.19,2364.19,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,61333,QLD5915,2025-11-30,1617.0,1617.0,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61345,QLD5927,2025-11-30,3488.21,3488.21,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,31.12.2025,166,Aqua Pipeline Contracting,166,Aqua Pipeline Contracting,,,63164,QLD5913A,2025-11-30,4804.8,4804.8,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61347,QLD5929,2025-11-30,3688.15,3688.15,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,241,FKG Group,241,FKG Group,,,61365,QLD5947,2025-11-30,657.35,657.35,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,40,BMD Urban Pty Ltd,40,BMD Urban Pty Ltd,,,61346,QLD5928,2025-11-30,3724.48,3724.48,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,241,FKG Group,241,FKG Group,,,61364,QLD5946,2025-11-30,2065.62,2065.62,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,241,FKG Group,241,FKG Group,,,61363,QLD5945,2025-11-30,1599.57,1599.57,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,241,FKG Group,241,FKG Group,,,61361,QLD5943,2025-11-30,449.94,449.94,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,241,FKG Group,241,FKG Group,,,61360,QLD5942,2025-11-30,899.88,899.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,241,FKG Group,241,FKG Group,,,61359,QLD5941,2025-11-30,899.88,899.88,Email/PDF,Sent
Connect Resources (QLD) Pty Ltd,,,,14.12.2025,303,Epoca Constructions Pty Ltd,303,Epoca Constructions Pty Ltd,,,61358,QLD5940,2025-11-30,1059.98,1059.98,Email/PDF,Sent
